     Depth,      ROP5,      STOR,      SWOB,       RPM,      CRPM,     STICK,      SPPA,      TFLO,      DHAP,     VIB_X,   VIB_LAT,    SHKRSK,      SHKL,    P40H#1,      GR#1,       MSE,       DOC
         m,       m/h,      kN.m,      1000,     c/min,     c/min,     c/min,       psi,   gal/min,       psi,        gn,        gn,          ,          ,     ohm.m,      gAPI,       ksi,    in/rev
    1018.0,    28.582,   7.22651,   1.58724,        59,   -999.25,   -999.25,   1999.95,   922.329,      1592,   0.12492,   0.24983,   -999.25,   -999.25,   -999.25,   -999.25,   21.0376,  0.317875
    1018.2,   27.4983,   7.61954,   1.57395,   59.9996,   -999.25,   -999.25,   2003.27,   922.329,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   44.7465,   23.4458,  0.300727
    1018.3,   26.3006,   4.38189,  0.147174,        60,   -999.25,   -999.25,   1956.67,   928.199,      1595,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   48.0041,   14.0941,  0.287626
    1018.5,   26.0217,   2.42769,  0.605346,   59.0004,        61,        75,   1923.47,   916.459,   -999.25,   -999.25,   -999.25,         0,   -999.25,   -999.25,   51.2644,   7.76294,  0.289398
    1018.6,   24.2334,   6.88399,   2.23111,        59,   -999.25,   -999.25,    1921.7,   910.584,   -999.25,   0.24983,   0.49966,   -999.25,   -999.25,   -999.25,    54.522,   23.6385,  0.269511
    1018.8,   22.8234,   7.80914,   0.23543,        59,   -999.25,   -999.25,   1930.19,   904.707,      1595,   -999.25,   -999.25,   -999.25,         0,   1.07786,   57.7822,   28.4618,   0.25383
    1018.9,   23.5351,   4.97812,   1.29502,   59.9992,        66,        60,   1930.33,   916.445,   -999.25,   -999.25,   -999.25,         0,   -999.25,  0.992639,   52.2951,   17.8977,  0.257387
    1019.1,   22.0759,   3.24111,  -1.74038,        60,   -999.25,   -999.25,   1907.97,    904.71,   -999.25,   0.24983,   0.49966,   -999.25,   -999.25,  0.907351,   46.8036,   12.4121,  0.241425
    1019.3,   21.6165,   2.35983,  -2.27353,   59.0008,   -999.25,   -999.25,    1879.2,   904.705,      1597,   -999.25,   -999.25,   -999.25,   -999.25,   0.82213,   -999.25,   9.07135,  0.240404
    1019.4,   21.9234,   8.18681, -0.985146,        59,   -999.25,   -999.25,   1889.65,   898.833,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,  0.798474,   -999.25,    31.058,  0.243821
    1019.6,   22.0312,    5.1139,  0.142576,   59.9992,        58,        87,   1895.41,    916.44,      1599,   -999.25,   -999.25,         0,   -999.25,  0.774836,   -999.25,   19.6356,  0.240939
    1019.7,   22.1154,   1.70833,  -2.22279,        59,   -999.25,   -999.25,   1878.76,   916.455,   -999.25,   0.12492,   0.49966,   -999.25,   -999.25,   0.75118,   -999.25,   6.41617,  0.245956
    1019.9,   23.1848,   2.38597,  -1.51811,   59.9996,   -999.25,   -999.25,   1894.08,   898.837,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   0.77594,   -999.25,   8.69895,  0.253554
    1020.0,   23.0465,   2.69808,  -3.03598,        60,   -999.25,   -999.25,   1879.49,    898.83,      1605,   -999.25,   -999.25,   -999.25,   -999.25,   0.80072,   -999.25,   9.89052,   0.25204
    1020.2,   24.3953,   5.53061, -0.244288,        60,   -999.25,   -999.25,   1920.91,   910.575,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   0.82548,   28.3133,   19.1764,   0.26679
    1020.3,   27.7413,   6.64262,  0.363064,   59.0008,        55,        63,   1942.91,    910.58,      1605,   -999.25,   -999.25,         0,   -999.25,   0.85024,   28.8601,   19.9194,   0.30852
    1020.5,   27.6801,   6.06074, -0.142017,        59,   -999.25,   -999.25,   1964.23,   916.452,   -999.25,   0.12492,   -999.25,   -999.25,   -999.25,   0.87502,   29.4074,   18.2124,  0.307844
    1020.6,   29.6467,   1.11573,    1.6104,   58.0008,   -999.25,   -999.25,   1910.24,   898.844,   -999.25,   -999.25,   0.49966,   -999.25,   -999.25,   0.89978,   29.9543,   3.08414,  0.335396
    1020.8,   27.9418,   2.91429,  -1.24544,   58.9996,   -999.25,   -999.25,   1898.87,    898.83,      1609,   -999.25,   -999.25,   -999.25,         0,  0.913627,   31.6882,   8.67041,  0.310757
    1020.9,    27.622,   5.32644,  0.186092,        59,        57,        87,    1959.9,    910.57,   -999.25,   -999.25,   -999.25,         0,   -999.25,  0.927463,   33.4207,   16.0408,  0.307198
    1021.1,   27.4093,   5.45034,  -1.94038,        59,   -999.25,   -999.25,   1941.48,   904.707,      1611,   -999.25,   -999.25,   -999.25,   -999.25,   0.94131,   35.1547,   16.5325,  0.304832
    1021.2,    29.128,   7.88891, -0.583398,        59,   -999.25,   -999.25,   1947.09,   910.575,   -999.25,   0.12492,   -999.25,   -999.25,   -999.25,  0.987876,   -999.25,    22.526,  0.323947
    1021.4,    29.341,    6.8202,  -1.85447,        59,   -999.25,   -999.25,   1953.46,    910.58,   -999.25,   -999.25,   0.49966,   -999.25,   -999.25,   1.03448,   -999.25,   19.3274,  0.326315
    1021.5,   30.7579,   5.84397,  -1.24639,   59.9996,   -999.25,   -999.25,   1972.94,    910.58,      1613,   -999.25,   -999.25,   -999.25,   -999.25,   1.08105,   -999.25,   16.0669,  0.336374
    1021.7,   32.2311,    5.3826,  -1.26943,        59,   -999.25,   -999.25,   1980.13,    910.58,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   1.12765,   -999.25,    13.886,  0.358457
    1021.8,     32.05,   3.21416, -0.112923,        59,   -999.25,   -999.25,    1985.6,    910.58,      1616,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,    8.3414,  0.356444
    1022.0,   32.5387,   6.56216,   1.65873,        59,        58,        63,   1994.01,   916.455,   -999.25,   -999.25,   -999.25,         0,   -999.25,   -999.25,   -999.25,   16.7822,  0.361879
    1022.1,   34.5382,   3.20108, -0.656972,        59,   -999.25,   -999.25,   1973.75,   910.582,      1616,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   42.7357,   7.70668,  0.384116
    1022.3,   40.4331,   4.03967,  -1.91512,   59.9992,   -999.25,   -999.25,   1948.24,    922.32,   -999.25,   0.12492,   0.49966,   -999.25,   -999.25,   -999.25,   42.7357,   8.44338,  0.442188
    1022.5,   38.8978,   1.54663, -0.803036,        60,   -999.25,   -999.25,   1953.56,   922.329,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   42.7357,    3.3601,  0.425392
    1022.6,   38.4877,   5.65047,    0.8066,   59.0008,   -999.25,   -999.25,   1956.11,   922.329,      1618,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   42.7357,   12.2155,  0.428034
    1022.8,   36.8902,   5.43692, -0.142959,        59,        60,   -999.25,   1953.51,    898.84,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   1.12765,   42.7357,   12.2587,  0.410274
    1022.9,   35.6381,   6.00581, -0.223136,   59.9992,   -999.25,        54,   1963.33,    916.44,   -999.25,   -999.25,   -999.25,         0,   -999.25,   1.03972,   42.7357,   14.2543,  0.389748
    1023.1,   33.3455,   9.82815, 0.0981613,   59.0004,   -999.25,   -999.25,   1960.84,   922.327,      1618,   0.12492,   0.49966,   -999.25,   -999.25,  0.951723,   39.1286,   24.5171,  0.370849
    1023.2,   29.3725,   8.94911,    1.9446,        59,   -999.25,   -999.25,   2002.66,   910.589,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,  0.863795,   35.5245,   25.3514,  0.326666
    1023.4,   26.0263,   9.31432, 0.0682223,   59.9996,        65,        75,   1963.24,   916.452,   -999.25,   -999.25,   -999.25,         0,   -999.25,  0.775797,   31.9174,   30.2735,  0.284629
    1023.5,   27.3592,   5.41127,   1.00456,   59.0004,   -999.25,   -999.25,   1960.92,   916.455,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,  0.687869,   28.3133,   16.4563,  0.304274
    1023.7,   28.6197,    8.9484,   1.09172,        59,   -999.25,   -999.25,   1928.89,   -999.25,      1620,   -999.25,   -999.25,   -999.25,         0,   0.59987,   -999.25,   26.0124,  0.318294
    1023.8,   30.4464,   2.33466,  -1.08212,   59.9996,   -999.25,   -999.25,   1934.43,   922.329,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,  0.594602,   -999.25,   6.48196,  0.332968
    1024.0,   30.7813,    0.9084,  -4.77081,        59,   -999.25,   -999.25,   1813.98,    898.83,   -999.25,   0.12492,   0.24983,   -999.25,   -999.25,  0.589329,   -999.25,   2.43494,  0.342334
    1024.1,   31.2784,   1.84316,  -5.45113,        59,   -999.25,   -999.25,    1809.7,    898.83,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,  0.584061,   -999.25,   4.87898,  0.347863
    1024.3,   31.9859,   2.14195,  -4.63431,        59,   -999.25,   -999.25,   1805.33,    898.83,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,  0.578793,   -999.25,   5.55098,  0.355731
    1024.4,   33.1169,   3.38955,  -5.00724,        60,   -999.25,   -999.25,    1854.9,   904.705,      1622,   -999.25,   -999.25,   -999.25,   -999.25,   0.57352,   -999.25,   8.63713,  0.362171
    1024.6,   36.5246,   2.92894,  -5.09174,   59.0008,        59,   -999.25,    1859.5,   898.835,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   6.64928,  0.406202
    1024.7,   44.1499,    2.2371,  -4.91444,        59,   -999.25,        27,   1841.39,    910.58,   -999.25,   -999.25,   -999.25,         0,   -999.25,   -999.25,   -999.25,   4.19438,  0.491013
    1024.9,   56.7118,   4.48596,  -5.48048,        59,   -999.25,   -999.25,   1835.76,    904.71,      1624,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,    6.5569,   0.63072
    1025.0,   50.7929,   6.35879,  -4.38361,        59,   -999.25,   -999.25,   1866.28,   892.956,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,    33.375,   10.3952,  0.564892
    1025.2,   48.4933,   1.06178,  -3.30777,        59,   -999.25,   -999.25,   1871.85,   910.565,   -999.25,   0.12492,   0.49966,   -999.25,   -999.25,   -999.25,   31.5149,   1.80753,  0.539317
    1025.3,   45.9152,   4.37929,  -1.96461,        59,   -999.25,   -999.25,   1879.44,    910.58,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   29.6533,   7.92545,  0.510646
    1025.5,   43.5491,   9.14795,   1.04904,        59,        59,        57,   1935.57,    910.58,      1626,   -999.25,   -999.25,         0,   -999.25,   -999.25,   27.7932,   17.4774,  0.484331
    1025.7,   40.9453,   7.76884,   0.06149,        59,   -999.25,   -999.25,   2014.88,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   25.9316,   15.7828,  0.455373
    1025.8,   44.9153,   7.76884,   1.20358,        59,   -999.25,   -999.25,    1989.6,   916.455,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   0.75117,   24.0716,   14.3925,  0.499525
    1026.0,   48.4865,   5.79093,  -1.05711,   59.9992,   -999.25,   -999.25,   2002.52,   910.584,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,  0.688678,   22.2115,   10.0985,  0.530261
    1026.1,   52.1522,-0.0901995,  -1.90114,        60,   -999.25,   -999.25,   1966.27,    928.19,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,  0.626136,    22.697, -0.154212,  0.570343
    1026.3,   46.9312,   2.76358,  -3.40681,   59.0008,   -999.25,   -999.25,   1889.09,   916.464,      1628,   -999.25,   -999.25,   -999.25,   -999.25,  0.563644,   23.1821,   4.88407,  0.521938
    1026.4,   44.8201,   2.27777,  -4.31972,        59,   -999.25,   -999.25,   1837.84,    910.58,   -999.25,   0.12492,   0.49966,   -999.25,         0,  0.501102,   23.6676,   4.20932,  0.498466
    1026.6,   44.4313,    2.1965,  -4.77962,        59,   -999.25,   -999.25,   1821.37,    898.84,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   0.43861,   -999.25,   4.09223,  0.494143
    1026.7,   41.7336,   2.48115,  -4.66384,        59,   -999.25,   -999.25,    1815.7,    898.83,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,  0.451136,   -999.25,   4.92589,  0.464139
    1026.9,   40.2153,    1.9257,  -4.53751,        59,        59,   -999.25,    1821.1,    898.83,      1632,   -999.25,   -999.25,   -999.25,   -999.25,  0.463652,   -999.25,   3.96424,  0.447254
    1027.0,   46.2724,   3.83697,  -4.92138,        59,   -999.25,        15,   1827.01,    898.83,   -999.25,   -999.25,   -999.25,         0,   -999.25,  0.476178,   -999.25,   6.87701,  0.514618
    1027.2,   51.6461,    2.3874,  -4.82275,        59,   -999.25,   -999.25,   1832.61,    898.83,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,  0.488694,   -999.25,   3.82508,  0.574382
    1027.3,    47.011,   3.29464,  -4.28818,        59,   -999.25,   -999.25,   1838.39,    898.83,      1634,   0.12492,   0.24983,   -999.25,   -999.25,   0.50122,   -999.25,   5.81168,  0.522833
    1027.5,   43.3986,   3.43011,  -3.37184,        59,   -999.25,   -999.25,   1887.33,    898.83,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   0.48761,   -999.25,   6.56039,  0.482657
    1027.6,   41.5653,   2.87433,  -4.64792,        59,   -999.25,   -999.25,   1862.59,   904.705,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   0.47399,   -999.25,   5.73281,  0.462268
    1027.8,   44.3455,    2.0344,  -4.55483,        59,   -999.25,   -999.25,   1839.45,   910.575,      1635,   -999.25,   -999.25,   -999.25,   -999.25,   0.46038,    33.375,   3.79708,  0.493188
    1027.9,   45.6406,   2.18275,  -3.95977,        59,   -999.25,   -999.25,   1828.41,    898.84,   -999.25,   -999.25,   -999.25,   -999.25,         0,   0.44677,    29.185,   3.96164,  0.507592
    1028.1,   47.4909,    2.0203,  -4.70299,        59,   -999.25,   -999.25,   1820.93,    898.83,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   0.43315,   24.9916,   3.51902,  0.528169
    1028.2,   48.9798,   1.54601,  -4.11575,        59,        60,        12,   1826.35,    898.83,      1636,   -999.25,   -999.25,         0,   -999.25,   0.41954,   20.8016,   2.60843,  0.544728
    1028.4,   50.2181,   2.04729,  -4.09407,        59,   -999.25,   -999.25,   1825.61,    898.83,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,  0.439502,   21.5068,   3.37409,    0.5585
    1028.5,   51.4613,    2.2234,  -3.74433,        59,   -999.25,   -999.25,    1825.2,    898.83,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,  0.459448,   22.2115,   3.57828,  0.572327
    1028.7,   52.2034,   1.88459,  -4.56475,        59,   -999.25,   -999.25,   1817.75,    898.83,      1638,   0.12492,   0.24983,   -999.25,   -999.25,   0.47941,   21.5178,   2.98392,   0.58058
    1028.9,   53.3276,   1.88459,  -4.17932,        59,   -999.25,   -999.25,      1826,    898.83,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   0.47941,   20.8247,   2.92222,  0.593083
    1029.0,   55.3118,   2.08796,  -4.50502,        59,   -999.25,   -999.25,   1829.95,    898.83,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   0.47941,    20.131,   3.12125,   0.61515
    1029.2,   54.3267,   2.57566,  -4.14443,        59,   -999.25,   -999.25,   1829.85,    898.83,      1638,   -999.25,   -999.25,   -999.25,         0,   0.48486,   19.4379,   3.92642,  0.604194
    1029.3,   53.5843,   2.30489,  -4.13697,        59,   -999.25,   -999.25,   1825.73,    898.83,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,  0.490315,   18.1664,   3.56077,  0.595937
    1029.5,   52.5491,   2.81969,  -4.04902,        59,   -999.25,   -999.25,   1825.53,    898.83,      1638,   -999.25,   -999.25,   -999.25,   -999.25,  0.495765,   16.8958,    4.4465,  0.584425
    1029.6,   52.9742,   3.03703,  -4.69165,        60,        61,        21,   1829.62,    898.83,      1638,   -999.25,   -999.25,         0,   -999.25,   0.50122,   15.6243,   4.83011,  0.579333
    1029.8,   54.2392,    2.6848,  -3.51026,   59.0008,   -999.25,   -999.25,   1829.93,    898.83,      1639,   -999.25,   -999.25,   -999.25,   -999.25,   0.50122,   18.1185,   4.10285,  0.603213
    1029.9,    55.729,    1.2485,  -4.17442,   59.9992,   -999.25,   -999.25,   1837.37,    898.83,   -999.25,   -999.25,   -999.25,   -999.25,         0,   0.50122,   17.2873,   1.87771,  0.609467
    1030.1,   57.7262,   2.56145,  -3.08737,   59.0008,   -999.25,   -999.25,   1842.77,    898.83,      1639,   -999.25,   -999.25,   -999.25,   -999.25,  0.524232,   16.4555,   3.67815,  0.641992
    1030.2,   59.1018,   2.60314,  -4.29239,        59,   -999.25,   -999.25,   1843.23,    898.83,   -999.25,   0.12492,   0.49966,   -999.25,   -999.25,  0.495699,   15.6243,   3.64585,    0.6573
    1030.4,   60.3377,   2.27777,  -3.43433,        59,   -999.25,   -999.25,   1845.09,    898.83,      1639,   -999.25,   -999.25,   -999.25,   -999.25,  0.467143,    16.237,   3.12583,  0.671045
    1030.5,   61.2721,   2.56227,  -4.37739,        59,   -999.25,   -999.25,   1846.27,    898.83,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   0.43861,   16.8493,   3.46025,  0.681437
    1030.7,    63.035,   1.35582,  -3.53466,        59,   -999.25,   -999.25,   1842.85,    898.83,      1638,   -999.25,   -999.25,   -999.25,         0,  0.448589,   15.6469,   1.77444,  0.701044
    1030.8,   66.7399,   3.08988,   -4.1111,        59,   -999.25,   -999.25,   1840.52,    898.83,      1638,   -999.25,   -999.25,   -999.25,   -999.25,   0.45856,   14.4455,   3.83396,  0.742247
    1031.0,   71.9082,   3.25396,  -3.90197,        59,   -999.25,   -999.25,   1848.91,   904.705,      1637,   -999.25,   -999.25,   -999.25,   -999.25,   0.47941,   16.2838,   3.74784,  0.799726
    1031.1,   74.3793,   2.49532,  -3.96598,        59,   -999.25,   -999.25,   1843.96,   898.835,      1636,   -999.25,   -999.25,   -999.25,   -999.25,  0.472462,   18.1205,   2.77411,  0.827209
    1031.3,    76.253,   2.11508,  -3.65916,        59,   -999.25,   -999.25,   1843.29,    898.83,      1636,   -999.25,   -999.25,   -999.25,   -999.25,  0.465508,   19.4379,   2.29203,  0.848047
    1031.4,   77.2037,   2.19636,  -4.12425,        59,   -999.25,   -999.25,   1836.46,    898.83,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   0.45856,   16.8514,   2.34926,   0.85862
    1031.6,   78.2346,   1.66766,  -3.27869,        59,        57,        36,   1845.94,    898.83,      1636,   -999.25,   -999.25,         0,   -999.25,   0.45856,   20.2608,   1.75946,  0.870085
    1031.7,   79.4261,   3.14432,  -3.96795,        59,   -999.25,   -999.25,    1848.4,    898.83,      1635,   -999.25,   -999.25,   -999.25,         0,  0.438626,   23.6676,   3.27646,  0.883336
    1031.9,     80.62,    4.9473,  -4.08474,   59.9992,   -999.25,   -999.25,   1845.72,     904.7,      1635,   -999.25,   -999.25,   -999.25,   -999.25,  0.459005,   23.6676,   5.17391,  0.881683
    1032.1,   82.1007,   2.37474,  -3.88121,   59.0008,   -999.25,   -999.25,   1840.03,   898.835,    1634.5,   -999.25,   -999.25,   -999.25,   -999.25,    0.4794,   23.6676,   2.38988,   0.91307
    1032.2,   83.4455,    5.5563,  -4.05509,        59,   -999.25,   -999.25,   1851.05,    898.83,      1633,   -999.25,   -999.25,   -999.25,   -999.25,  0.468979,   22.2126,   5.52182,  0.928039
    1032.4,   85.0768,   4.54199,  -4.43635,        59,   -999.25,   -999.25,   1867.26,    898.83,      1635,   0.12492,   0.74949,   -999.25,   -999.25,   0.45855,   21.3939,   4.42233,  0.946181
    1032.5,   86.1045,   5.08389,  -3.78004,        59,   -999.25,   -999.25,   1866.71,    910.57,      1632,   -999.25,   -999.25,   -999.25,   -999.25,  0.445547,   20.5759,   4.89555,   0.95761
    1032.7,   87.5682,   3.85052,  -3.92098,        59,   -999.25,   -999.25,   1872.72,   904.705,      1633,   -999.25,   -999.25,   -999.25,   -999.25,  0.432533,   19.7572,    3.6413,  0.973889
    1032.8,   88.4715,   2.60417,  -3.91289,        59,   -999.25,   -999.25,   1868.82,   904.705,      1632,   -999.25,   -999.25,   -999.25,         0,   0.41953,   18.9392,   2.43217,  0.983935
    1033.0,   89.5872,   4.96229,  -4.29013,        59,   -999.25,   -999.25,   1897.02,    910.58,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,  0.439492,   18.1205,    4.5896,  0.996344
    1033.1,    89.937,   4.69135,  -3.32786,        59,   -999.25,   -999.25,   1877.86,    898.84,      1632,   -999.25,   -999.25,   -999.25,         0,  0.459438,   18.1205,    4.3251,   1.00023
    1033.3,   90.3174,    3.3082,  -3.80864,        59,   -999.25,   -999.25,   1886.51,    910.58,   -999.25,   -999.25,   -999.25,   -999.25,         0,    0.4794,   18.1205,   3.03096,   1.00446
