BITRPM_AVG__rpm,Comments__TOC/TOP,DOUT_AVG__ppg,SURFRPM_AVG__rpm,FLOWIN_AVG__gal/min,SPP_AVG__Psi,MSE__ksi,SPM02_AVG__Stk/min,well,DIN_AVG__ppg,FLOWOUTP_AVG__%,TIN_AVG__C,WOB_AVG__tf,TOUT_AVG__C,SPM01_AVG__Stk/min,ROPA_AVG__m/h,CEMENTP_AVG__Psi,DOC__in/rev,DEPTVD__m,CHKP_AVG__Psi,PITACTIVE_AVG__bbl,MOTORRPM_AVG__rpm,HP__hp,SPM03_AVG__Stk/min,TORQ_AVG__kLbf.ft,DEPMD__ft
76,TOC,11.69,76,713,1186,9.406494491,87,G7,11.69,27.41,40.918,1.04,39.1,80,82.82,0,0.715050421,2656.2,0,229.972,0,72.9322163,0,5.04,2810
76,TOC,11.69,76,714,1186,9.407137504,87,G7,11.69,26.43,40.919,1.04,39.1,80,82.65,0,0.713582677,2657.05,0,230.208,0,72.78750952,0,5.03,2811
76,TOC,11.69,76,713,1185,9.384798292,87,G7,11.69,26.91,40.91,1.03,39.2,80,82.35,0,0.71099254,2657.92,0,230.167,0,72.35338919,0,5,2812
76,TOC,11.69,76,713,1185,9.599814874,87,G7,11.69,27.51,40.905,1.04,39.3,80,80.34,0,0.693638624,2658.79,0,230.193,0,72.20868241,0,4.99,2813
76,TOC,11.69,76,714,1186,10.29604101,87,G7,11.69,26.88,40.922,1.02,39.3,80,75.33,0,0.65038334,2659.66,0,230.047,0,72.64280274,0,5.02,2814
76,TOC,11.69,76,715,1185,10.20103088,87,G7,11.69,27.09,40.957,1.03,38.9,80,75.28,0,0.649951651,2660.53,0,230.059,0,71.91926885,0,4.97,2815
76,TOC,11.69,76,713,1186,10.10290703,87,G7,11.69,25.91,40.951,1.03,38.5,80,76.32,0,0.658930792,2661.39,0,229.908,0,72.20868241,0,4.99,2816
76,TOC,11.69,76,715,1186,10.38656415,87,G7,11.69,27.93,40.941,1.03,38.4,80,73.93,0,0.638296035,2662.26,0,229.707,0,71.91926885,0,4.97,2817
76,TOC,11.69,76,713,1186,10.27187457,87,G7,11.69,26.1,40.941,1.03,38.4,80,75.21,0,0.649347286,2663.13,0,229.799,0,72.35338919,0,5,2818
76,TOC,11.69,76,714,1186,10.35992318,87,G7,11.69,27.25,40.942,1.03,38.5,80,74.27,0,0.641231524,2664,0,229.728,0,72.06397563,0,4.98,2819
76,TOC,11.61,76,715,1181,10.16955162,87,G7,11.69,26.82,40.971,1.01,39.3,80,75.66,0,0.653232491,2664.89,0,238.762,0,72.06397563,0,4.98,2820
76,TOC,11.69,76,716,1202,9.722071176,87,G7,11.69,25.45,41.011,1.02,39.6,80,79.16,0,0.683450753,2665.73,0,250.328,0,72.06397563,0,4.98,2821
76,TOC,11.69,76,716,1235,8.945166767,87,G7,11.69,26.2,41.03,0.97,39.7,80,86.22,0,0.744405305,2666.62,0,250.018,0,72.20868241,0,4.99,2822
76,TOC,11.69,76,713,1240,10.50289927,87,G7,11.69,26.27,41.033,0.49,39.8,80,73.84,0,0.637518994,2667.48,0,250.453,0,72.78750952,0,5.03,2823
74,TOC,11.69,74,713,1227,2.613668791,87,G7,11.69,26.37,40.99,1.65,39.8,80,282.82,0,2.507803079,2668.37,0,239.91,0,67.77227723,0,4.81,2824
0,TOC,11.69,0,712,1208,0.034360523,86,G7,11.69,25.54,41.163,0.87,39.9,80,538.78,0,#DIV/0!,2669.29,0,206.592,0,0,0,0.15,2825
0,TOC,11.69,0,714,1209,0,87,G7,11.69,26.66,41.165,0,39.9,80,694.13,0,#DIV/0!,2670.2,0,206.572,0,0,0,0.15,2826
0,TOC,11.69,0,711,1208,0.206163137,86,G7,11.69,27.14,41.172,5.22,40,80,221.69,0,#DIV/0!,2670.96,0,206.631,0,0,0,0.16,2827
18,TOC,11.69,18,243,332,0.679863656,29,G7,11.69,10.93,41.168,0.79,40.1,27,67.43,0,2.458078157,2671.8,0,216.212,0,4.112718964,0,1.2,2828
75,TOC,11.69,75,712,1195,11.83543461,87,G7,11.69,26.39,41.111,0.73,40.1,80,64.96,0,0.568328959,2672.68,0,205.309,0,72.11538462,0,5.05,2829
75,TOC,11.69,75,712,1195,11.82974288,87,G7,11.69,26.65,41.144,1.04,40.2,80,64.93,0,0.568066492,2673.3,0,205.462,0,71.97258187,0,5.04,2830
75,TOC,11.69,75,712,1195,11.82974288,87,G7,11.69,26.65,41.144,1.04,40.2,80,64.93,0,0.568066492,2673.3,0,205.462,0,71.97258187,0,5.04,2831
75,TOC,11.69,75,712,1195,11.82974288,87,G7,11.69,26.65,41.144,1.04,40.2,80,64.93,0,0.568066492,2673.3,0,205.462,0,71.97258187,0,5.04,2832
75,TOC,11.69,75,712,1195,11.82974288,87,G7,11.69,26.65,41.144,1.04,40.2,80,64.93,0,0.568066492,2673.3,0,205.462,0,71.97258187,0,5.04,2833
75,TOC,11.69,75,712,1195,11.82974288,87,G7,11.69,26.65,41.144,1.04,40.2,80,64.93,0,0.568066492,2673.3,0,205.462,0,71.97258187,0,5.04,2834
75,TOC,11.69,75,712,1195,11.82974288,87,G7,11.69,26.65,41.144,1.04,40.2,80,64.93,0,0.568066492,2673.3,0,205.462,0,71.97258187,0,5.04,2835
75,TOC,11.69,75,712,1195,11.82974288,87,G7,11.69,26.65,41.144,1.04,40.2,80,64.93,0,0.568066492,2673.3,0,205.462,0,71.97258187,0,5.04,2836
75,TOC,11.69,75,712,1195,11.82974288,87,G7,11.69,26.65,41.144,1.04,40.2,80,64.93,0,0.568066492,2673.3,0,205.462,0,71.97258187,0,5.04,2837
75,TOC,11.69,75,713,1195,12.15010503,87,G7,11.69,27.22,41.169,1.1,40.2,80,63.35,0,0.55424322,2680.49,0,205.52,0,72.11538462,0,5.05,2838
75,TOC,11.69,75,714,1194,11.94254643,87,G7,11.69,27.22,41.191,1.09,40.2,80,64.07,0,0.560542432,2681.36,0,205.455,0,71.68697639,0,5.02,2839
75,TOC,11.69,75,712,1195,11.86533106,87,G7,11.69,26.12,41.199,1.09,40.2,79,64.36,0,0.563079615,2682.23,0,205.588,0,71.54417365,0,5.01,2840
75,TOC,11.69,75,713,1193,11.88102661,87,G7,11.69,26.49,41.199,1.1,40.3,80,64.79,0,0.566841645,2683.09,0,205.968,0,72.11538462,0,5.05,2841
75,TOC,11.69,75,713,1193,12.04110843,87,G7,11.69,27.7,41.217,1.09,40.3,79,64.05,0,0.560367454,2683.96,0,205.863,0,72.25818736,0,5.06,2842
75,TOC,11.69,75,713,1193,11.89675418,87,G7,11.69,26.66,41.254,1.09,40.4,80,64.83,0,0.567191601,2684.83,0,205.7,0,72.25818736,0,5.06,2843
75,TOC,11.69,75,712,1193,11.80454645,87,G7,11.69,26.99,41.278,1.09,40.4,79,65.08,0,0.569378828,2685.7,0,205.642,0,71.97258187,0,5.04,2844
75,TOC,11.69,75,713,1193,11.84192172,87,G7,11.69,26.53,41.282,1.09,40.3,80,65.26,0,0.570953631,2686.57,0,205.592,0,72.4009901,0,5.07,2845
75,TOC,11.69,75,716,1195,9.278918508,87,G7,11.69,27.28,41.279,1.09,40.4,80,83.37,0,0.729396325,2687.44,0,205.783,0,72.4009901,0,5.07,2846
75,TOC,11.69,75,712,1194,8.66075113,87,G7,11.69,26.43,41.261,1.08,40.4,79,89.17,0,0.780139983,2688.31,0,205.616,0,72.25818736,0,5.06,2847
75,TOC,11.69,75,714,1194,8.483183265,87,G7,11.69,26.56,41.253,1.09,40.3,80,91.59,0,0.801312336,2689.2,0,205.823,0,72.68659558,0,5.09,2848
75,TOC,11.69,75,716,1195,8.383019847,87,G7,11.69,26.62,41.253,1.09,40.3,80,92.69,0,0.810936133,2690.05,0,205.435,0,72.68659558,0,5.09,2849
75,TOC,11.69,75,711,1194,8.446215327,87,G7,11.69,26.98,41.259,1.09,40.3,79,91.27,0,0.798512686,2690.91,0,205.5,0,72.11538462,0,5.05,2850
75,TOC,11.69,75,712,1195,8.622921738,87,G7,11.69,27.18,41.275,1.07,40.4,80,90.09,0,0.788188976,2691.78,0,205.512,0,72.68659558,0,5.09,2851
75,TOC,11.69,75,713,1196,8.432314457,87,G7,11.69,26.75,41.306,1.08,40.5,80,91.96,0,0.804549431,2692.66,0,205.593,0,72.54379284,0,5.08,2852
75,TOC,11.69,75,713,1197,8.432314457,87,G7,11.69,27.31,41.338,1.08,40.6,80,91.96,0,0.804549431,2693.51,0,205.361,0,72.54379284,0,5.08,2853
75,TOC,11.69,75,713,1196,8.452038597,87,G7,11.69,28.4,41.328,1.07,40.6,80,91.74,0,0.802624672,2694.39,0,205.307,0,72.54379284,0,5.08,2854
75,TOC,11.69,75,715,1196,8.411114441,87,G7,11.69,26.43,41.31,1.08,40.5,80,91.83,0,0.803412073,2695.26,0,205.2,0,72.25818736,0,5.06,2855
75,TOC,11.69,75,711,1196,8.570488364,87,G7,11.69,27.11,41.308,1.08,40.6,79,90.47,0,0.791513561,2696.12,0,205.526,0,72.54379284,0,5.08,2856
75,TOC,11.69,75,712,1196,8.210480614,87,G7,11.69,25.87,41.322,1.09,40.6,79,95.02,0,0.831321085,2696.99,0,205.752,0,72.97220107,0,5.11,2857
75,TOC,11.69,75,715,1198,8.380244565,88,G7,11.69,25.99,41.331,1.08,40.7,80,92.17,0,0.806386702,2697.86,0,205.502,0,72.25818736,0,5.06,2858
75,TOC,11.69,75,713,1197,8.523789876,87,G7,11.69,26.59,41.337,1.08,40.8,80,90.61,0,0.792738408,2698.73,0,205.573,0,72.25818736,0,5.06,2859
75,TOC,11.69,75,713,1198,8.280531925,87,G7,11.69,25.45,41.337,1.08,40.7,79,93.47,0,0.81776028,2699.59,0,205.211,0,72.4009901,0,5.07,2860
75,TOC,11.69,75,713,1199,8.291880086,87,G7,11.69,26.5,41.33,1.09,40.6,80,93.53,0,0.818285214,2700.47,0,205.371,0,72.54379284,0,5.08,2861
75,TOC,11.69,75,715,1199,8.327904225,87,G7,11.69,24.98,41.338,1.09,40.5,80,92.94,0,0.81312336,2701.34,0,205.426,0,72.4009901,0,5.07,2862
75,TOC,11.69,75,710,1200,8.517876985,87,G7,11.69,26.11,41.349,1.08,40.6,79,91.39,0,0.799562555,2702.21,0,205.329,0,72.82939832,0,5.1,2863
75,TOC,11.69,75,712,1200,8.285428408,87,G7,11.69,26.83,41.361,1.07,40.7,79,93.41,0,0.817235346,2703.09,0,205.377,0,72.4009901,0,5.07,2864
75,TOC,11.69,75,714,1199,8.126827003,87,G7,11.68,27.37,41.361,1.06,40.7,80,95.05,0,0.831583552,2703.93,0,205.521,0,72.25818736,0,5.06,2865
75,TOC,11.69,75,712,1201,8.467126324,87,G7,11.69,26,41.35,1.08,40.7,79,91.58,0,0.801224847,2704.82,0,205.15,0,72.54379284,0,5.08,2866
75,TOC,11.69,75,714,1201,8.523936087,87,G7,11.69,26.95,41.355,1.06,40.6,80,90.6,0,0.792650919,2705.67,0,204.793,0,72.25818736,0,5.06,2867
75,TOC,11.69,75,715,1202,8.460892678,87,G7,11.69,27.46,41.37,1.06,40.6,80,92,0,0.804899388,2706.54,0,204.929,0,72.82939832,0,5.1,2868
75,TOC,11.69,75,714,1202,8.087471569,87,G7,11.69,27.36,41.381,1.06,40.7,79,96.27,0,0.842257218,2707.42,0,205.462,0,72.82939832,0,5.1,2869
75,TOC,11.69,75,712,1202,8.692515127,87,G7,11.69,26.01,41.396,1.06,40.7,80,89.01,0,0.778740157,2708.28,0,204.948,0,72.4009901,0,5.07,2870
75,TOC,11.69,75,715,1201,8.348670031,87,G7,11.69,27.29,41.391,1.05,40.8,80,92.69,0,0.810936133,2709.14,0,205.238,0,72.4009901,0,5.07,2871
75,TOC,11.69,75,713,1202,8.61792353,87,G7,11.68,26.43,41.402,1.06,40.8,79,89.43,0,0.782414698,2710.02,0,205.358,0,72.11538462,0,5.05,2872
75,TOC,11.69,75,713,1202,8.55722284,87,G7,11.69,26.85,41.421,1.05,40.8,79,90.42,0,0.791076115,2710.89,0,205.181,0,72.4009901,0,5.07,2873
75,TOC,11.69,75,712,1201,8.900708351,87,G7,11.68,27.91,41.428,1.05,40.8,80,86.4,0,0.755905512,2711.78,0,204.977,0,71.97258187,0,5.04,2874
75,TOC,11.69,75,714,1201,8.683092919,87,G7,11.68,26.71,41.411,1.05,40.7,80,88.4,0,0.773403325,2712.62,0,205.107,0,71.82977913,0,5.03,2875
75,TOC,11.69,75,712,1201,8.37065677,87,G7,11.68,26.18,41.404,1.05,40.8,79,92.81,0,0.811986002,2713.5,0,205.187,0,72.68659558,0,5.09,2876
75,TOC,11.69,75,715,1201,8.281110135,87,G7,11.69,27.91,41.421,1.05,40.8,80,93.45,0,0.817585302,2714.37,0,204.958,0,72.4009901,0,5.07,2877
75,TOC,11.69,75,716,1202,8.627193333,88,G7,11.68,25.66,41.434,1.05,40.8,80,89.86,0,0.786176728,2715.26,0,205.177,0,72.54379284,0,5.08,2878
75,TOC,11.69,75,712,1202,9.096150923,87,G7,11.68,26.6,41.428,1.04,40.8,80,85.37,0,0.746894138,2716.1,0,204.668,0,72.68659558,0,5.09,2879
75,TOC,11.69,75,714,1202,8.974365838,87,G7,11.68,26.46,41.394,1.03,40.8,80,85.34,0,0.746631671,2716.97,0,204.923,0,71.68697639,0,5.02,2880
75,TOC,11.69,75,712,1202,8.903135847,87,G7,11.67,26.91,41.405,1.03,40.8,79,86.54,0,0.757130359,2717.84,0,204.981,0,72.11538462,0,5.05,2881
75,TOC,11.69,75,712,1202,9.535057437,87,G7,11.69,26.66,41.419,1.03,40.9,79,81.26,0,0.710936133,2718.7,0,204.512,0,72.54379284,0,5.08,2882
75,TOC,11.69,75,713,1202,10.04312153,87,G7,11.68,26.04,41.444,1.04,40.9,80,76.68,0,0.670866142,2719.58,0,204.805,0,72.11538462,0,5.05,2883
75,TOC,11.69,75,713,1203,9.863965928,87,G7,11.69,25.42,41.488,1.03,40.9,80,78.23,0,0.684426947,2720.44,0,204.438,0,72.25818736,0,5.06,2884
75,TOC,11.69,75,713,1202,9.953526475,87,G7,11.68,25.87,41.472,1.03,40.9,80,77.37,0,0.676902887,2721.31,0,204.628,0,72.11538462,0,5.05,2885
75,TOC,11.69,75,715,1202,9.643024841,87,G7,11.69,25.55,41.472,1.03,40.8,80,80.03,0,0.700174978,2722.18,0,204.497,0,72.25818736,0,5.06,2886
75,TOC,11.69,75,712,1201,9.862523324,87,G7,11.68,25.51,41.481,1.03,40.7,79,78.86,0,0.689938758,2723.04,0,204.468,0,72.82939832,0,5.1,2887
75,TOC,11.69,75,713,1203,10.20174164,87,G7,11.68,26.1,41.507,1.03,40.7,80,75.48,0,0.660367454,2723.92,0,204.361,0,72.11538462,0,5.05,2888
75,TOC,11.69,75,713,1203,9.978293584,87,G7,11.68,26.4,41.533,1.03,40.8,80,77.33,0,0.676552931,2724.79,0,204.398,0,72.25818736,0,5.06,2889
75,TOC,11.69,75,712,1203,9.808906197,87,G7,11.69,26.65,41.497,1.03,40.8,79,78.36,0,0.685564304,2725.66,0,204.136,0,71.97258187,0,5.04,2890
75,TOC,11.69,75,712,1204,9.862900455,87,G7,11.68,27.26,41.476,1.03,40.8,80,77.62,0,0.679090114,2726.51,0,204.315,0,71.68697639,0,5.02,2891
75,TOC,11.69,75,715,1203,9.621795057,87,G7,11.68,26.41,41.465,1.02,40.8,80,79.57,0,0.696150481,2727.38,0,204.179,0,71.68697639,0,5.02,2892
75,TOC,11.69,75,712,1204,10.1099148,87,G7,11.68,26.29,41.501,1.03,40.9,79,76.47,0,0.669028871,2728.26,0,204.298,0,72.4009901,0,5.07,2893
75,TOC,11.69,75,712,1203,10.10962872,87,G7,11.67,26.04,41.53,1.02,41,80,76.62,0,0.670341207,2729.13,0,204.801,0,72.54379284,0,5.08,2894
75,TOC,11.69,75,715,1203,10.16208257,87,G7,11.68,25.97,41.508,1.01,41,80,76.37,0,0.668153981,2730,0,204.986,0,72.68659558,0,5.09,2895
75,TOC,11.69,75,712,1203,10.13155964,87,G7,11.68,27.34,41.489,1.01,40.9,79,76.3,0,0.667541557,2730.86,0,206.251,0,72.4009901,0,5.07,2896
75,TOC,11.69,75,712,1204,9.770641834,87,G7,11.68,26.71,41.516,1.01,40.8,80,79.13,0,0.692300962,2731.72,0,221.281,0,72.4009901,0,5.07,2897
75,TOC,11.69,75,714,1202,9.970571162,87,G7,11.67,25.9,41.532,1.02,40.7,80,77.54,0,0.678390201,2732.59,0,242.227,0,72.4009901,0,5.07,2898
75,TOC,11.69,75,713,1203,10.11561658,87,G7,11.66,26.59,41.541,1.01,40.7,80,76.27,0,0.66727909,2733.47,0,249.209,0,72.25818736,0,5.06,2899
75,TOC,11.69,75,712,1201,10.04669491,87,G7,11.67,26.2,41.559,1.01,40.7,79,76.34,0,0.667891514,2734.33,0,249.199,0,71.82977913,0,5.03,2900
75,TOC,11.69,75,713,1200,10.21002349,87,G7,11.69,27.02,41.549,1.01,40.7,80,76.01,0,0.665004374,2735.2,0,249.258,0,72.68659558,0,5.09,2901
75,TOC,11.69,75,714,1194,9.828220249,87,G7,11.68,26.58,41.537,1.01,40.8,80,79.13,0,0.692300962,2736.06,0,249.025,0,72.82939832,0,5.1,2902
75,TOC,11.69,75,712,1190,9.972572391,87,G7,11.68,25.92,41.537,1.01,40.9,79,77.98,0,0.68223972,2736.93,0,248.905,0,72.82939832,0,5.1,2903
75,TOC,11.69,75,713,1190,10.44435843,87,G7,11.68,27.01,41.554,1.01,40.8,80,74.59,0,0.652580927,2737.81,0,249.167,0,72.97220107,0,5.11,2904
75,TOC,11.69,75,712,1192,10.38930974,87,G7,11.67,28.02,41.549,1.01,40.7,80,74.84,0,0.654768154,2738.68,0,248.714,0,72.82939832,0,5.1,2905
75,TOC,11.69,75,715,1192,12.07614452,87,G7,11.68,26.91,41.554,1.01,40.7,80,64.73,0,0.56631671,2739.53,0,249.038,0,73.25780655,0,5.13,2906
75,TOC,11.69,75,712,1194,12.79980108,87,G7,11.68,27.28,41.553,1,40.8,80,60.7,0,0.531058618,2740.4,0,248.892,0,72.82939832,0,5.1,2907
75,TOC,11.69,75,714,1196,12.7392133,87,G7,11.66,25.73,41.574,1,40.8,80,60.87,0,0.532545932,2741.27,0,249.13,0,72.68659558,0,5.09,2908
75,TOC,11.69,75,714,1196,12.84410038,87,G7,11.66,25.99,41.575,1,40.9,80,60.49,0,0.529221347,2742.14,0,249.027,0,72.82939832,0,5.1,2909
75,TOC,11.69,75,712,1197,12.99303977,87,G7,11.65,26.95,41.565,1,40.8,80,59.56,0,0.521084864,2743,0,248.829,0,72.54379284,0,5.08,2910
75,TOC,11.69,75,712,1199,10.92880126,87,G7,11.65,26.57,41.543,1,41,80,70.99,0,0.621084864,2743.88,0,248.863,0,72.68659558,0,5.09,2911
75,TOC,11.69,75,713,1201,10.04767535,87,G7,11.65,25.68,41.522,1,40.9,80,77.24,0,0.675765529,2744.74,0,248.44,0,72.68659558,0,5.09,2912
75,TOC,11.69,75,712,1202,11.59995139,87,G7,11.66,26.46,41.527,1,40.9,80,67,0,0.586176728,2745.61,0,248.98,0,72.82939832,0,5.1,2913
75,TOC,11.25,75,712,1203,11.68666485,87,G7,11.66,26.98,41.533,1,40.9,79,66.11,0,0.578390201,2746.47,0,248.656,0,72.4009901,0,5.07,2914
75,TOC,10.8,75,711,1203,11.538774,87,G7,11.66,25.85,41.546,0.99,40.9,79,67.09,0,0.586964129,2747.33,0,248.599,0,72.54379284,0,5.08,2915
75,TOC,10.58,75,713,1199,11.4445955,87,G7,11.67,27.08,41.561,1,40.8,80,67.38,0,0.589501312,2748.21,0,259.037,0,72.25818736,0,5.06,2916
75,TOC,10.88,75,711,1216,11.48365988,87,G7,11.66,26.36,41.576,1,41,79,67.15,0,0.587489064,2749.07,0,267.587,0,72.25818736,0,5.06,2917
75,TOC,11.53,75,716,1226,11.54185473,87,G7,11.64,27.11,41.589,0.99,41.1,80,66.94,0,0.585651794,2749.95,0,267.419,0,72.4009901,0,5.07,2918
75,TOC,11.69,75,712,1222,11.8034681,87,G7,11.65,25.74,41.604,1,41.3,80,65.97,0,0.577165354,2750.81,0,267.687,0,72.97220107,0,5.11,2919
75,TOC,11.69,75,713,1200,5.395943925,87,G7,11.66,25.5,41.569,1.67,41.3,80,142.47,0,1.246456693,2752.29,0,267.421,0,71.40137091,0,5,2920
75,TOC,11.69,75,713,1200,5.395943925,87,G7,11.66,25.5,41.569,1.67,41.3,80,142.47,0,1.246456693,2752.29,0,267.421,0,71.40137091,0,5,2921
67,TOC,11.69,67,693,1229,0.833519827,85,G7,11.6,28.83,41.582,2.96,41.4,77,583.12,0,5.710815999,2753.69,0,266.077,0,39.2916984,0,3.08,2922
11,TOC,11.69,11,630,1088,0.17298742,84,G7,11.6,26.18,41.554,2.35,41.5,63,225.04,0,13.42400382,2754.34,0,265.642,0,1.696496573,0,0.81,2923
0,TOC,11.69,0,176,51,0.490921032,41,G7,11.62,9.89,41.456,12.43,41.5,0,36.26,0,#DIV/0!,2755.16,0,272.163,0,0,0,0.14,2924
54,TOC,11.69,54,488,838,6.498123413,59,G7,11.63,18.99,41.516,0.72,41.6,55,61.86,0,0.751676874,2756,0,270.394,0,37.63137852,0,3.66,2925
76,TOC,11.69,76,708,1213,12.7760751,86,G7,11.64,26.47,41.539,1.01,41.6,79,62.23,0,0.537280702,2756.88,0,263.824,0,74.52399086,0,5.15,2926
76,TOC,11.69,76,708,1213,12.49572101,86,G7,11.63,25.07,41.537,1.01,41.4,80,63.26,0,0.546173505,2757.74,0,263.987,0,74.08987053,0,5.12,2927
76,TOC,11.69,76,708,1212,12.42036615,86,G7,11.63,25.88,41.556,1.02,41.3,80,64.02,0,0.552735184,2758.6,0,264.058,0,74.52399086,0,5.15,2928
76,TOC,11.69,76,708,1212,12.30437521,86,G7,11.63,26.16,41.581,1.02,41.5,80,64.5,0,0.556879403,2759.47,0,264.154,0,74.37928408,0,5.14,2929
76,TOC,11.69,76,711,1212,12.01515495,86,G7,11.62,26.09,41.592,1.03,41.6,80,66.06,0,0.570348114,2760.35,0,264.185,0,74.37928408,0,5.14,2930
76,TOC,11.69,76,712,1214,11.06847844,86,G7,11.62,26.15,41.574,1.03,41.6,80,72.01,0,0.62171916,2761.21,0,264.245,0,74.66869764,0,5.16,2931
76,TOC,11.69,76,711,1217,10.72517927,86,G7,11.62,27.2,41.593,0.82,41.5,80,74.41,0,0.642440254,2762.08,0,264.007,0,74.81340442,0,5.17,2932
76,TOC,11.69,76,712,1216,10.9019803,86,G7,11.63,25.51,41.61,0.45,41.5,80,72.96,0,0.62992126,2762.94,0,264.331,0,74.66869764,0,5.16,2933
76,TOC,11.69,76,711,1216,10.81907556,86,G7,11.62,25.72,41.653,0.45,41.6,80,73.52,0,0.634756182,2763.81,0,264.268,0,74.66869764,0,5.16,2934
76,TOC,11.69,76,712,1217,9.322541293,86,G7,11.62,27.18,41.681,0.45,41.5,80,85.51,0,0.738275314,2764.68,0,264.233,0,74.81340442,0,5.17,2935
76,TOC,11.69,76,710,1217,7.690180793,86,G7,11.63,27.7,41.695,0.46,41.5,80,104.31,0,0.900590551,2765.55,0,264.409,0,75.24752475,0,5.2,2936
76,TOC,11.69,76,711,1217,7.773443319,86,G7,11.61,27.88,41.676,0.47,41.6,80,102.6,0,0.885826772,2766.41,0,264.424,0,74.81340442,0,5.17,2937
76,TOC,11.69,76,713,1217,7.837327003,87,G7,11.61,26.13,41.638,0.48,41.6,80,101.57,0,0.876933969,2767.28,0,264.433,0,74.66869764,0,5.16,2938
76,TOC,11.69,76,712,1218,7.614718743,86,G7,11.63,25.87,41.661,0.49,41.7,80,105.16,0,0.907929272,2768.14,0,264.375,0,75.10281797,0,5.19,2939
76,TOC,11.69,76,710,1217,7.651035024,86,G7,11.61,26.14,41.685,0.5,41.7,80,104.06,0,0.898432104,2769.02,0,264.251,0,74.66869764,0,5.16,2940
76,TOC,11.69,76,709,1217,7.565791587,86,G7,11.62,27.27,41.7,0.49,41.7,80,105.23,0,0.908533637,2769.89,0,264.289,0,74.66869764,0,5.16,2941
76,TOC,11.69,76,710,1217,7.747449444,86,G7,11.61,25.72,41.699,0.5,41.7,80,103.16,0,0.890661694,2770.74,0,264.673,0,74.9581112,0,5.18,2942
76,TOC,11.69,76,701,1217,7.426903874,85,G7,11.61,25.87,41.703,0.51,41.8,79,107.63,0,0.929254731,2771.6,0,264.273,0,74.9581112,0,5.18,2943
76,TOC,11.69,76,706,1216,7.701547886,86,G7,11.62,26.56,41.721,0.51,41.8,79,102.78,0,0.887380854,2772.48,0,264.501,0,74.2345773,0,5.13,2944
76,TOC,11.69,76,713,1217,7.770344805,87,G7,11.61,27,41.733,0.52,41.8,80,102.27,0,0.882977621,2773.34,0,264.625,0,74.52399086,0,5.15,2945
76,TOC,11.69,76,711,1217,7.500437286,86,G7,11.61,28.45,41.735,0.54,41.9,80,105.56,0,0.911382788,2774.22,0,264.354,0,74.2345773,0,5.13,2946
76,TOC,11.69,76,710,1218,7.447716352,86,G7,11.61,26.68,41.729,0.54,41.9,80,107.76,0,0.930377124,2775.08,0,264.491,0,75.24752475,0,5.2,2947
76,TOC,11.69,76,714,1219,7.856609901,87,G7,11.61,28.14,41.732,0.54,41.8,80,101.94,0,0.880128471,2775.95,0,264.261,0,75.10281797,0,5.19,2948
76,TOC,11.69,76,711,1218,7.850093398,86,G7,11.6,26,41.724,0.55,41.8,80,102.03,0,0.880905512,2776.81,0,264.493,0,75.10281797,0,5.19,2949
76,TOC,11.69,76,712,1219,7.730211636,86,G7,11.6,25.73,41.723,0.54,41.8,80,104.41,0,0.90145393,2777.66,0,264.394,0,75.68164509,0,5.23,2950
76,TOC,11.69,76,712,1219,7.388239609,87,G7,11.61,27.06,41.735,0.54,41.7,80,108.63,0,0.937888521,2778.53,0,264.611,0,75.24752475,0,5.2,2951
76,TOC,11.69,76,711,1219,7.767957372,86,G7,11.6,25.85,41.746,0.53,41.7,80,103.3,0,0.891870424,2779.43,0,264.462,0,75.24752475,0,5.2,2952
76,TOC,11.69,76,712,1221,7.877022726,86,G7,11.6,27.43,41.749,0.53,41.7,80,101.67,0,0.877797348,2780.28,0,264.415,0,75.10281797,0,5.19,2953
76,TOC,11.69,76,712,1220,7.900172864,86,G7,11.6,27.55,41.758,0.53,41.7,80,100.59,0,0.868472855,2781.14,0,264.292,0,74.52399086,0,5.15,2954
76,TOC,11.69,76,710,1221,7.828523908,86,G7,11.6,26.91,41.77,0.53,41.8,80,103.09,0,0.890057328,2782,0,264.384,0,75.68164509,0,5.23,2955
76,TOC,11.69,76,711,1221,8.074345704,86,G7,11.61,25.08,41.779,0.53,41.8,80,99.37,0,0.857939633,2782.88,0,264.398,0,75.24752475,0,5.2,2956
76,TOC,11.69,76,712,1223,7.898372689,87,G7,11.6,26.75,41.773,0.55,41.9,80,101.6,0,0.877192982,2783.74,0,264.093,0,75.24752475,0,5.2,2957
76,TOC,11.69,76,712,1223,7.856456087,87,G7,11.59,26.85,41.743,0.55,41.9,80,102.34,0,0.883581986,2784.6,0,264.209,0,75.39223153,0,5.21,2958
76,TOC,11.69,76,710,1223,7.796373342,86,G7,11.58,28.35,41.714,0.56,41.8,80,103.73,0,0.895582953,2785.47,0,263.976,0,75.82635187,0,5.24,2959
76,TOC,11.69,76,710,1224,7.887217011,86,G7,11.59,26.31,41.705,0.57,41.8,80,101.95,0,0.880214809,2786.34,0,264.203,0,75.39223153,0,5.21,2960
76,TOC,11.69,76,713,1226,7.889589794,87,G7,11.57,26.94,41.72,0.58,41.8,80,102.12,0,0.881682553,2787.19,0,264.169,0,75.53693831,0,5.22,2961
